date,data_source,channel_group,campaign,source_medium,impressions,clicks,sessions,total_users,new_users,conversions,leads,booked,attended,total_cost,total_revenue,treatment
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,24.26,1726.86,Crown
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,17.64,331.65,Filling
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,51.56,1581.14,Implant Consult
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,9.1,473.57,Ortho Consult
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,44.08,1640.52,Root Canal
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,20.42,1290.3,Veneers
2025-12-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,16.84,397.99,Whitening
2025-12-09,Google Ads,Paid Search,Nonbrand Search,google / cpc,12847,691,607,427,172,25,25,15,13,1361.68,5762.64,
2025-12-09,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,8779,130,176,111,52,3,3,2,1,791.54,470.09,
2025-12-09,Meta Ads,Paid Social,Retargeting (Social),facebook / paid,23047,463,418,321,137,18,18,10,9,387.72,3253.31,
2025-12-09,Organic Search,Organic Search,Evergreen SEO,google / organic,445,26,249,195,116,12,12,6,4,0.0,2122.06,
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,42.81,342.76,Cleaning
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,5,5,4,3,51.93,3648.07,Crown
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,20.92,743.77,Extraction
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,23.56,265.58,Filling
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,45.54,1248.35,Implant Consult
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Ortho Consult
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,3,3,2,1,13.7,1346.37,Veneers
2025-12-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,44.17,611.62,Whitening
2025-12-10,Google Ads,Paid Search,Competitor Conquest,google / cpc,17175,754,705,556,342,11,11,6,4,3224.92,1509.71,
2025-12-10,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,26590,209,190,139,57,3,3,2,2,1048.54,764.44,
2025-12-10,Meta Ads,Paid Social,Lookalike Patients,instagram / paid,34863,431,423,297,118,8,8,4,3,391.95,1899.47,
2025-12-10,Organic Search,Organic Search,Evergreen SEO,google / organic,675,30,286,244,121,11,11,6,4,0.0,1781.33,
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,27.93,329.88,Cleaning
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,2,4,4,3,3,32.34,2532.67,Crown
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,17.51,292.56,Extraction
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,21.47,494.72,Filling
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,5,5,4,3,40.75,2268.59,Implant Consult
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,2,2,34.24,677.99,Ortho Consult
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,3,3,52.73,3311.89,Veneers
2025-12-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,15.35,221.85,Whitening
2025-12-11,Google Ads,Paid Search,Branded Search,google / cpc,19007,843,711,529,295,29,29,16,12,4196.57,5923.35,
2025-12-11,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,16915,205,213,182,83,0,0,0,0,970.33,0.0,
2025-12-11,Meta Ads,Paid Social,Lead Gen Form,instagram / paid,26602,543,500,318,122,11,11,7,6,674.49,2252.57,
2025-12-11,Organic Search,Organic Search,Local SEO,google / organic,314,22,294,183,111,12,12,7,5,0.0,1906.71,
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,7,7,5,4,83.92,892.67,Cleaning
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,3,3,2,1,17.4,847.09,Crown
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,37.41,639.87,Extraction
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,42.85,394.74,Filling
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,39.6,1016.68,Ortho Consult
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,26.87,1843.37,Root Canal
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,39.94,2096.45,Veneers
2025-12-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Whitening
2025-12-12,Google Ads,Paid Search,Competitor Conquest,google / cpc,16187,880,721,633,249,18,18,6,4,3127.33,1691.58,
2025-12-12,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,17782,243,231,176,96,1,1,1,1,1336.03,295.82,
2025-12-12,Meta Ads,Paid Social,Awareness Video,facebook / paid,28384,454,481,408,233,2,2,1,1,551.78,331.49,
2025-12-12,Organic Search,Organic Search,Evergreen SEO,google / organic,955,33,332,206,84,12,12,5,4,0.0,2273.05,
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,47.35,363.89,Cleaning
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,5,5,3,2,48.44,2288.37,Crown
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,14.33,281.83,Extraction
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Filling
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,2,2,47.27,1429.97,Implant Consult
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,14.43,460.37,Ortho Consult
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,8.0,1120.8,Root Canal
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,40.07,2319.53,Veneers
2025-12-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,13.84,279.21,Whitening
2025-12-13,Google Ads,Paid Search,Nonbrand Search,google / cpc,14800,698,694,434,263,18,18,10,8,2694.68,3061.58,
2025-12-13,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,12697,178,188,125,50,4,4,3,3,863.58,999.15,
2025-12-13,Meta Ads,Paid Social,Awareness Video,facebook / paid,31220,527,441,371,192,4,4,2,1,874.02,324.12,
2025-12-13,Organic Search,Organic Search,Blog Content,google / organic,310,19,266,222,85,5,5,3,3,0.0,1331.92,
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,8,8,2,7,7,5,4,74.58,701.41,Cleaning
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,3,67.49,2423.78,Crown
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,15.97,269.5,Filling
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,52.05,1261.3,Implant Consult
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,19.83,327.21,Ortho Consult
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,25.74,853.36,Root Canal
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,34.4,2405.97,Veneers
2025-12-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,41.35,499.07,Whitening
2025-12-14,Google Ads,Paid Search,Retargeting (Search),google / cpc,14552,601,595,501,296,19,19,12,10,2058.7,3026.79,
2025-12-14,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,9713,143,157,122,72,3,3,2,1,889.9,370.48,
2025-12-14,Meta Ads,Paid Social,Lookalike Patients,instagram / paid,26561,365,435,272,122,8,8,3,2,560.12,713.33,
2025-12-14,Organic Search,Organic Search,Blog Content,google / organic,310,18,239,193,112,15,15,10,7,0.0,4043.47,
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,2,5,5,4,3,53.49,551.91,Cleaning
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,6,6,4,3,80.82,3162.2,Crown
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,13.32,446.59,Extraction
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,2,1,15.81,243.77,Filling
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,8,8,3,6,6,5,4,76.89,2338.21,Implant Consult
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,23.33,467.0,Ortho Consult
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,40.63,1763.73,Root Canal
2025-12-14,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,15.32,1089.68,Veneers
2025-12-15,Google Ads,Paid Search,Retargeting (Search),google / cpc,14459,638,555,446,240,21,21,11,9,3039.15,4904.22,
2025-12-15,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,7893,99,138,105,44,3,3,2,2,539.93,1003.6,
2025-12-15,Meta Ads,Paid Social,Awareness Video,instagram / paid,22315,433,385,281,174,4,4,2,2,558.74,732.49,
2025-12-15,Organic Search,Organic Search,Local SEO,google / organic,391,26,243,165,69,8,8,4,3,0.0,1424.28,
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,40.3,339.33,Cleaning
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,15.98,908.13,Crown
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,39.43,366.51,Filling
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,17.51,751.41,Implant Consult
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,4,4,4,3,50.42,3583.11,Root Canal
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,0,2,2,2,2,39.59,3702.05,Veneers
2025-12-15,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,18.13,384.66,Whitening
2025-12-16,Google Ads,Paid Search,Nonbrand Search,google / cpc,13884,610,580,368,168,9,9,4,3,1538.73,1655.85,
2025-12-16,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,16184,171,163,140,54,1,1,1,1,1152.21,364.62,
2025-12-16,Meta Ads,Paid Social,Lead Gen Form,facebook / paid,20466,395,404,336,200,8,8,5,4,478.48,1907.88,
2025-12-16,Organic Search,Organic Search,Blog Content,google / organic,319,14,229,183,67,5,5,3,2,0.0,1106.5,
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,26.35,411.25,Cleaning
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,35.33,2411.88,Crown
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Extraction
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,14.44,250.0,Filling
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,2,3,3,3,3,42.45,1340.38,Ortho Consult
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,17.63,970.43,Veneers
2025-12-16,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,11.46,272.19,Whitening
2025-12-17,Google Ads,Paid Search,Nonbrand Search,google / cpc,10357,561,564,376,173,22,22,9,8,1511.37,3355.17,
2025-12-17,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,19385,215,191,126,71,2,2,1,1,817.46,385.13,
2025-12-17,Meta Ads,Paid Social,Lead Gen Form,instagram / paid,32765,437,438,300,150,9,9,5,4,705.05,1397.16,
2025-12-17,Organic Search,Organic Search,Local SEO,google / organic,248,17,251,174,85,9,9,6,4,0.0,1407.53,
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,2,5,5,4,3,88.54,429.44,Cleaning
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,23.61,895.81,Crown
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,40.58,1248.95,Implant Consult
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,21.5,257.37,Ortho Consult
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,18.4,988.43,Root Canal
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,23.0,1199.07,Veneers
2025-12-17,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,20.3,351.14,Whitening
2025-12-18,Google Ads,Paid Search,Branded Search,google / cpc,18178,717,699,540,290,19,19,8,6,3476.57,2420.71,
2025-12-18,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,18438,193,198,141,73,2,2,1,1,589.13,343.09,
2025-12-18,Meta Ads,Paid Social,Lookalike Patients,instagram / paid,17438,351,452,315,129,6,6,4,3,461.3,1501.97,
2025-12-18,Organic Search,Organic Search,Evergreen SEO,google / organic,513,29,273,197,112,12,12,7,5,0.0,2133.66,
2025-12-18,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,1,6,6,4,4,64.23,879.83,Cleaning
2025-12-18,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,3,24.0,2763.74,Crown
2025-12-18,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,25.06,283.32,Filling
2025-12-18,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,38.16,1116.59,Implant Consult
2025-12-18,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,23.94,980.29,Ortho Consult
2025-12-18,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,17.06,1129.88,Root Canal
2025-12-19,Google Ads,Paid Search,Competitor Conquest,google / cpc,10193,505,718,557,233,17,17,7,5,1821.63,2004.81,
2025-12-19,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,11992,182,184,115,64,0,0,0,0,866.05,0.0,
2025-12-19,Meta Ads,Paid Social,Awareness Video,instagram / paid,30116,508,495,340,182,5,5,3,2,714.38,881.74,
2025-12-19,Organic Search,Organic Search,Blog Content,google / organic,503,32,304,265,148,22,22,11,8,0.0,3294.32,
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,5,5,4,3,33.34,393.85,Cleaning
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,34.78,1743.6,Crown
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,30.05,440.66,Filling
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Implant Consult
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,12.67,450.88,Ortho Consult
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,22.14,1059.02,Root Canal
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,11.87,1531.34,Veneers
2025-12-19,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,2,2,60.21,498.01,Whitening
2025-12-20,Google Ads,Paid Search,Competitor Conquest,google / cpc,11448,604,722,550,314,20,20,12,10,2736.6,3133.87,
2025-12-20,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,13176,242,234,175,65,4,4,2,1,1674.25,403.8,
2025-12-20,Meta Ads,Paid Social,Retargeting (Social),facebook / paid,52576,368,420,289,175,16,16,7,5,684.56,2386.09,
2025-12-20,Organic Search,Organic Search,Evergreen SEO,google / organic,869,32,319,279,139,17,17,10,9,0.0,5832.46,
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,6,6,4,3,69.95,574.23,Cleaning
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,24.62,1855.19,Crown
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,42.36,443.1,Filling
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,0,3,3,2,2,46.95,1546.78,Implant Consult
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,2,29.7,898.36,Ortho Consult
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,15.1,1577.83,Veneers
2025-12-20,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,14.67,337.93,Whitening
2025-12-21,Google Ads,Paid Search,Branded Search,google / cpc,15512,692,626,457,226,24,24,12,9,2594.6,4757.34,
2025-12-21,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,13276,193,171,137,49,1,1,0,0,1065.8,0.0,
2025-12-21,Meta Ads,Paid Social,Awareness Video,instagram / paid,22200,467,424,270,114,9,9,6,4,783.36,1230.47,
2025-12-21,Organic Search,Organic Search,Evergreen SEO,google / organic,299,19,266,214,86,9,9,4,3,0.0,1145.86,
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,40.72,377.25,Cleaning
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,39.49,2331.34,Crown
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,21.45,301.99,Extraction
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,48.9,521.54,Filling
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,20.28,681.05,Implant Consult
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,18.16,852.19,Root Canal
2025-12-21,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,8,8,2,7,7,6,5,103.39,1437.72,Whitening
2025-12-22,Google Ads,Paid Search,Retargeting (Search),google / cpc,9909,505,611,412,236,19,19,8,7,2176.2,2926.75,
2025-12-22,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,9192,158,171,130,59,0,0,0,0,1136.55,0.0,
2025-12-22,Meta Ads,Paid Social,Retargeting (Social),facebook / paid,26316,459,425,340,209,7,7,5,4,716.45,1836.69,
2025-12-22,Organic Search,Organic Search,Evergreen SEO,google / organic,316,19,257,201,82,9,9,5,4,0.0,1936.9,
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,2,4,4,3,3,72.52,439.51,Cleaning
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,23.01,942.43,Crown
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,16.19,323.08,Extraction
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,2,38.02,498.68,Filling
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,14.86,695.66,Implant Consult
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,13.93,921.25,Root Canal
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,2,2,46.87,3323.5,Veneers
2025-12-22,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,22.35,586.63,Whitening
2025-12-23,Google Ads,Paid Search,Retargeting (Search),google / cpc,10033,484,567,436,201,28,28,20,14,1489.66,7663.78,
2025-12-23,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,23044,209,185,121,66,0,0,0,0,1568.31,0.0,
2025-12-23,Meta Ads,Paid Social,Lookalike Patients,instagram / paid,32286,461,414,297,109,10,10,5,4,950.52,1937.21,
2025-12-23,Organic Search,Organic Search,Evergreen SEO,google / organic,487,28,273,175,100,16,16,9,6,0.0,3424.96,
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,17.36,96.75,Cleaning
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,3,3,3,3,59.07,2139.55,Crown
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,20.91,383.22,Extraction
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,14.94,250.95,Filling
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,35.36,1096.14,Implant Consult
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,27.48,1032.35,Root Canal
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,17.33,1159.35,Veneers
2025-12-23,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,24.42,209.45,Whitening
2025-12-24,Google Ads,Paid Search,Branded Search,google / cpc,14341,668,673,436,172,27,27,12,9,3341.0,4102.76,
2025-12-24,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,17472,247,220,189,111,2,2,1,1,752.44,380.19,
2025-12-24,Meta Ads,Paid Social,Awareness Video,facebook / paid,43684,716,483,327,155,4,4,3,3,1404.13,1219.5,
2025-12-24,Organic Search,Organic Search,Local SEO,google / organic,530,25,328,263,132,13,13,6,5,0.0,1568.96,
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,3,44.71,493.19,Cleaning
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,25.66,2118.71,Crown
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,20.62,245.08,Filling
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,21.98,533.58,Implant Consult
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,22.53,449.8,Ortho Consult
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,16.97,1387.59,Root Canal
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,16.61,1616.7,Veneers
2025-12-24,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,21.75,544.2,Whitening
2025-12-25,Google Ads,Paid Search,Branded Search,google / cpc,24533,898,760,499,178,40,40,17,13,3846.82,5958.62,
2025-12-25,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,21750,187,223,187,86,1,1,1,1,1059.35,314.79,
2025-12-25,Meta Ads,Paid Social,Retargeting (Social),facebook / paid,23711,464,509,389,239,9,9,4,4,994.69,1286.91,
2025-12-25,Organic Search,Organic Search,Evergreen SEO,google / organic,582,29,356,275,128,8,8,5,4,0.0,1368.84,
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,1,5,5,4,4,98.43,657.51,Cleaning
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,6,6,4,3,72.76,3348.39,Crown
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,26.99,239.73,Extraction
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,16.6,203.68,Filling
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,31.44,994.32,Implant Consult
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Ortho Consult
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,24.72,1076.44,Root Canal
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,25.6,1348.93,Veneers
2025-12-25,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Whitening
2025-12-26,Google Ads,Paid Search,Competitor Conquest,google / cpc,17362,804,799,638,309,18,18,8,6,3306.75,1888.5,
